Periodicidad: Mensual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodo,Proyectos especiales > Tablero de indicadores económicos > Indicadores de producción > Indicador global de la actividad económica Original f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de producción > Actividades primarias Original p1 / f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de producción > Actividad industrial Original r1 / p2 / f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de producción > Índice de volumen físico de la construcción Original r1 / p2 / f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de producción > Actividades terciarias Original p2 / f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de demanda > Ingresos por suministros de bienes y servicios al por menor Original p3 / f2/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de demanda > Inversión Fija Bruta Original p4 / f1/ (Índice base 2013=100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de precios Precios al Consumidor f3/ (Índice base segunda quincena de julio 2018 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de precios Precios al Consumidor Subyacente f3/ (Índice base segunda quincena de julio 2018 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de precios Precios Productor f3/ (Índice base julio 2019 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado laboral > Tasa de desocupación urbana Original p5 / f4/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado laboral > Tendencia del empleo en las manufacturas Original f5/ (Porcentaje del balance) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado laboral > Asegurados trabajadores permanentes en el IMSS Original f6/ (Número de personas) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado laboral > Expectativa sobre el personal ocupado Original p6 / f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Importaciones totales Original r2 / f8/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Importaciones no petroleras Original r2 / f8/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Exportaciones totales Original r2 / f8/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Exportaciones petroleras Original r2 / f8/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Exportaciones no petroleras Original r2 / f8/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del sector externo > Precio promedio petróleo crudo Original f9/ (Dólares por barril) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Tasa de interés interbancaria de equilibrio Original f10/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Cetes 28 días Original f10/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Tasa de fondeo gubernamental Original f10/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Tipo de cambio nominal Original f10/ (Pesos por dólar) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Tipo de cambio real (Multilateral) Original f11/ (Índice base 1990 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Índice de precios y cotizaciones de la Bolsa Mexicana de Valores Original f12/ (Índice base julio 2018 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores del mercado financiero > Reservas internacionales Original f10/ (Millones de pesos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Indicador de confianza empresarial Original r3 / p6 /  f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Indicador agregado de tendencia Original r3 / p6 /  f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Indicador de pedidos manufactureros Original r3 / p6 /  f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Indicador de confianza del consumidor Original f13/ (Base enero 2003 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Expectativa sobre uso de planta y equipo Original p6 /  f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de opinión > Expectativa sobre inventarios de insumos Original p6 /  f7/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Índice de producción industrial de EUA Original f14/ (Índice base 2007 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Producción manufacturera de EUA Original f14/ (Índice base 2007 = 100) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Comercio al por menor de EUA Original f15/ (Millones de dólares) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Tasa de desempleo de EUA Original f16/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Empleo de EUA Original f17/ (Miles de personas) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Tasa de bonos del tesoro de EUA Original f18/ (Porcentaje) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Standard & Poor´s 500 Original p7 / f19/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Dow Jones Original f20/ (Puntos) ,Proyectos especiales > Tablero de indicadores económicos > Indicadores de EUA > Confianza del consumidor de EUA Original f21/ (Índice base primer trimestre de 1966 = 100) 
2000/06,81.54,87.30,91.17,81.71,76.01,,75.50,46.28,50.48,,,7,11080108,,14567.33,13890.40,14045.05,1493.27,12551.79,26.50,17.44,15.65,16.06,9.80,72.43,30.18,313438.70,,,,,,,97.75,97.97,255066,4.10,133217,6.10,1461.96,10447.90,106.40
2000/07,79.63,71.02,91.73,83.38,73.47,,75.63,46.46,50.65,,,3,11138822,,13993.01,13413.68,13411.36,1265.43,12145.93,24.17,15.13,13.73,13.67,9.47,69.34,28.18,303214.47,,,,,,,93.10,91.45,244445,4.20,131998,6.05,1473,10521.98,108.30
2000/08,81.19,63.11,95.54,92.69,74.28,,84.15,46.72,50.86,,,1,11240971,,16102.79,15386,15261.80,1541.61,13720.20,27.14,16.62,15.23,15.35,9.28,66.77,28.68,280298.20,,,,,,,96.71,95.62,257487,4.10,132009,5.83,1485.46,11215.10,107.30
2000/09,80.16,61.61,93.85,91.70,73.64,,81.17,47.06,51.25,,,3,11305454,,14781.60,14015.49,14110.04,1497.74,12612.30,27.60,16.77,15.06,15.30,9.33,66.09,27.06,301039.80,,,,,,,97.19,97.36,243624,3.80,132677,5.80,1468.05,10650.92,106.80
2000/10,80.81,69.86,91.44,83.00,75.57,,77.68,47.39,51.52,,,1,11408390,,16841.33,16095.62,16131.58,1565.81,14565.77,26.67,17.38,15.88,16.20,9.52,66.38,27.13,312174.36,,,,,,,96.31,97.14,245167,3.60,133236,5.74,1390.14,10971.14,105.80
2000/11,80.92,91.54,89.18,78.77,75.88,,76.81,47.79,51.84,,,4,11460594,,15966.40,15179.05,14525.53,1240.91,13284.62,24.90,18.64,17.56,17.53,9.52,65.72,23.78,302840.88,,,,,,,95.19,95.47,252145,3.70,133600,5.72,1375.04,10414.49,107.60
2000/12,79.50,104.63,86.05,78.83,74.66,,73.98,48.31,52.14,,,-21,11247407,,15075.72,14400.68,13635.53,1152.57,12482.96,18.80,18.39,17.05,17.56,9.44,65.18,23.52,322456.08,,,,,,,94.76,93.57,294197,3.70,133542,5.24,1330.93,10786.85,98.40
2001/01,79.42,89.18,90.57,77.36,72.86,,74.35,48.58,52.52,,,-16,11272010,,13799.52,13056.06,12853.05,1292.98,11560.08,20.71,18.62,17.89,17.57,9.77,67.86,26.89,346804.80,,,,,,,93.58,91.69,226791,4.70,130668,5.16,1335.63,10887.36,94.70
2001/02,76.42,71.00,86.75,76.30,71.06,,70.88,48.54,52.92,,,-9,11303474,,13130.13,12519.38,12566.16,1131.41,11434.75,20.12,18.12,17.34,16.68,9.70,67.18,24.98,361917.13,,,,,,,93.69,93.28,223971,4.60,131334,5.10,1305.75,10495.28,90.60
2001/03,80.77,77.87,91.09,75.95,75.29,,73.59,48.85,53.24,,,-1,11282754,,14932.92,14225.92,14311.05,1196.67,13114.38,18.02,17.28,15.80,15.98,9.62,65.39,23.57,361082.64,,,,,,,94.63,94.94,253439,4.50,131929,4.89,1185.85,9878.78,91.50
2001/04,77.53,73.66,83.28,67.86,74.59,,65.23,49.10,53.49,,,-14,11296770,,14112.74,13382.56,13273.00,1091.62,12181.38,18.91,16.36,14.96,14.80,9.35,62.80,24.52,357002.28,,,,46.63,,,91.43,91.72,249062,4.20,132335,5.14,1189.84,10734.97,88.40
2001/05,81.78,88.93,88.42,70.46,77.81,,67.82,49.21,53.69,,,-4,11273321,,14660.23,13851.12,14051.74,1181.96,12869.78,20.31,14.09,11.95,12.15,9.15,61.36,26.94,357062.30,,,,45.19,,,92.21,92.66,268658,4.10,133042,5.39,1270.37,10911.94,92
2001/06,80.61,95.96,88.10,73.71,75.75,,68.34,49.33,53.86,,,-15,11225254,,13749.35,13162.06,13423.36,1127.21,12296.15,20.32,11.64,9.43,9.37,9.10,60.36,27.17,351315.56,,,,44.57,,,94.43,94.21,260315,4.70,133420,5.28,1238.71,10502.40,92.60
2001/07,79.33,77.29,89.69,79.81,73.78,,71.17,49.20,53.94,,,-8,11214260,,13503.01,12962.57,12947.58,1154.02,11793.57,19.64,11.10,9.39,9.37,9.16,60.76,26.46,355486.18,,,,46.87,,,89.99,87.62,251504,4.70,131932,5.24,1204.45,10522.81,92.40
2001/08,80.59,72.99,92.73,87.62,74.35,,76.59,49.49,54.12,,,-5,11191144,,14163.42,13490.22,13502.47,1192.85,12309.62,20.68,9.29,7.51,7.43,9.13,61.42,25.63,358993.91,,,,47.69,,,93.55,91.82,266460,4.90,131861,4.97,1178.50,9949.75,91.50
2001/09,78.27,67.74,90.20,86.78,72.30,,74.82,49.95,54.53,,,-19,11160802,,13132.21,12563.98,12679.10,1087.15,11591.94,19.39,10.95,9.32,8.50,9.38,63.14,21.75,374825.36,,,,44.61,,,92.75,92.42,236210,4.70,132127,4.73,1044.64,8847.56,81.80
2001/10,79.97,74.44,88.92,76.77,75.37,,70.67,50.18,54.67,,,-7,11197190,,15561.17,14833.95,14484.93,1005.65,13479.28,16.12,10.34,8.36,7.98,9.37,62.31,22.18,374960.14,,,,41.46,,,91.65,91.89,265188,5,132329,4.57,1076.59,9075.14,82.70
2001/11,80.09,109.56,87.54,74.50,74.55,,71.74,50.37,54.80,,,-13,11215560,,14188.77,13640.44,12511.30,853.89,11657.42,14.26,8.90,7.43,7.31,9.22,60.58,23.28,371369.29,,,,41.57,,,90.06,90.17,262004,5.30,132141,4.65,1129.68,9851.56,83.90
2001/12,79.09,104.34,85.84,76.73,74.14,,71.61,50.43,54.93,,,-26,11050422,,13462.97,13060.97,12175.99,875.55,11300.44,14.38,7.94,6.29,6.38,9.17,59.85,25.40,374848.00,,,,43.20,,,89.63,88.67,298666,5.40,131759,5.09,1144.93,10021.50,88.80
2002/01,77.39,91.81,86.94,72.94,71.45,,69.30,50.90,55.20,,,-17,11024525,,12159.29,11714.33,11579.63,905.92,10673.71,14.91,7.97,6.97,7,9.16,58.66,27.36,381488.70,,,,36.93,,,90.09,88.52,230546,6.30,128875,5.04,1140.21,9920.00,93
2002/02,75.11,77.92,83.09,73.18,70.62,,67.88,50.87,55.60,,,-6,11049740,,12545.42,12021.28,11977.24,865.23,11112.01,16.18,8.99,7.91,7.99,9.11,57.97,26.61,384646.41,,,,37.60,,,90.75,90.40,228084,6.10,129347,4.91,1100.67,10106.13,90.70
2002/03,77.12,76.30,84.52,68.54,73.13,,65.91,51.13,55.82,,,1,11045981,,13416.81,13043.15,13120.31,1172.38,11947.93,20.05,8.47,7.23,7.49,9.08,55.56,28.95,380733.52,,,,39.78,,,92.28,92.60,257133,6.10,129954,5.28,1153.79,10403.94,95.70
2002/04,80.83,74.74,87.38,72.88,77.57,,70.09,51.41,56.02,,,2,11111839,,15014.09,14464.42,14445.06,1249.70,13195.36,22.48,6.85,5.76,5.38,9.13,56.08,29.25,387801.72,,,,39.83,,,91.33,91.99,257357,5.70,130543,5.21,1112.03,9946.22,93
2002/05,82.07,88.61,87.54,71.11,78.76,,69.16,51.51,56.12,,,4,11141182,,14444.73,13863.52,13911.30,1290.85,12620.44,22.60,7.73,6.61,7,9.49,59.32,27.44,401640.82,,,,41.63,,,91.85,92.55,271682,5.50,131314,5.16,1079.27,9925.25,96.90
2002/06,79.72,91.79,85.91,72.07,75.74,,66.43,51.76,56.20,,,-10,11107096,,13518.79,13015.60,13124.15,1154.37,11969.78,21.94,8.42,7.30,7.21,9.74,61.64,25.09,425383.20,,,,41.55,,,95.62,95.87,260385,6,131696,4.93,1014.05,9243.26,92.40
2002/07,79.93,80.67,88.16,76.65,75.40,,69.96,51.91,56.27,,,-8,11163149,,14560.95,14006.27,14066.59,1365.08,12701.51,22.93,8.34,7.38,6.86,9.80,63.15,23.32,428042.55,,,,42.20,,,90.93,88.73,266795,5.90,130254,4.65,903.59,8736.59,88.10
2002/08,80.31,70.92,90.83,82.97,75.04,,73.62,52.11,56.46,,,-12,11126661,,14300.54,13664.59,13727.00,1327.11,12399.88,23.84,7.61,6.68,6.48,9.83,62.80,23.98,438785.66,,,,42.54,,,95.16,94.12,277716,5.70,130340,4.26,912.55,8663.50,87.60
2002/09,78.38,65.95,88.67,84.18,73.40,,73.19,52.42,56.83,,,-14,11199494,,14063.59,13504.96,13573.62,1334.86,12238.76,25.09,8.37,7.34,6.99,10.04,63.94,21.97,461446.12,,,,41.98,,,95.03,95.35,246350,5.40,130860,3.87,867.81,7591.93,86.10
2002/10,81.61,74.93,91.27,78.09,76.68,,71.49,52.65,56.96,,,-10,11221072,,15676.50,15021.63,14856.08,1504.82,13351.25,23.61,8.67,7.66,7.36,10.10,63.79,22.79,459360.04,,,,41.01,,,93.85,94.87,259945,5.30,131530,3.94,854.63,8397.03,80.60
2002/11,80.10,101.33,86.98,74.79,75.27,,70.72,53.08,57.07,,,-10,11246286,,14397.93,13690.93,13230.39,1141.61,12088.77,20.66,8.33,7.30,7.08,10.20,64.49,23.32,459012.51,,,,42.11,,,92.83,93.37,263738,5.60,131651,4.05,909.93,8896.09,84.20
2002/12,80.49,103.03,85.88,76.46,76.42,,69.60,53.31,57.19,,,-22,11083044,,14580.25,13871.96,13434.62,1511.52,11923.10,24.03,8.26,6.88,7.16,10.20,64.92,23.11,500919.66,,,,42.91,,,92.01,91.00,308821,5.70,131243,4.03,899.18,8341.63,86.70
2003/01,79.27,95.03,87.56,76.61,73.96,,70.71,53.53,57.45,,,-16,11081499,,12622.25,11936.65,12613.63,1878.71,10734.92,27.61,9.14,8.27,8.09,10.58,68.58,22.36,539238.70,,,,40.88,,,92.74,91.26,242271,6.50,128561,4.05,895.84,8053.81,82.40
2003/02,77.18,79.46,85.79,80.62,72.37,,70.43,53.67,57.73,,,-6,11091738,,12581.88,11811.83,12867.16,1660.40,11206.76,27.75,9.91,9.04,8.84,10.92,71.24,22.20,555098.70,,,,39.15,,,93.71,93.30,233478,6.40,128978,3.90,837.62,7891.08,79.90
2003/03,80.34,77.90,89.64,78.07,75.40,,72.21,54.01,57.97,,,-11,11125523,,13985.28,13148.81,13570.71,1352.17,12218.54,24.68,9.96,9.17,8.84,10.94,71.22,22.01,560897.78,,,,37.88,,,94.44,95.23,264532,6.20,129474,3.81,846.62,7992.13,77.60
2003/04,79.95,76.31,86.59,76.29,76.52,,69.29,54.11,58.16,,,0,11108266,,14369.37,13654.03,13563.24,1337.35,12225.90,21.11,8.58,7.86,7.56,10.63,69.18,24.19,553434.17,,,,40.01,,,91.78,92.71,265990,5.80,130132,3.96,890.03,8480.09,86
2003/05,82.29,87.64,88.74,73.11,78.50,,68.76,53.93,58.32,,,-12,11092515,,13674.73,13083.68,13153.42,1268.70,11884.72,22.49,5.92,5.25,4.95,10.25,68.85,24.97,553804.62,,,,40.96,,,92.40,93.39,281482,5.80,130892,3.57,935.96,8850.26,92.10
2003/06,81.44,100.73,88.51,75.88,76.62,,68.32,53.98,58.38,,,-9,11069744,,13847.02,13157.31,13527.90,1441.80,12086.10,24.21,5.79,5.20,5.05,10.50,70.70,26.28,557305.19,,,,41.35,,,95.29,95.95,271242,6.50,131222,3.33,988,8985.44,89.70
2003/07,80.94,86.29,89.92,79.04,75.77,,70.69,54.05,58.46,,,-5,11062169,,14424.28,13652.75,13740.28,1629.47,12110.81,25.32,5.30,4.57,4.31,10.44,69.53,27.35,544690.98,,,,41.38,,,91.13,89.13,279323,6.30,129883,3.98,992.54,9233.80,90.90
2003/08,79.42,70.42,90.56,81.83,73.80,,72.18,54.22,58.67,,,-11,11023996,,13816.85,13131.69,13427.71,1644.10,11783.61,25.67,4.97,4.45,4.05,10.73,70.82,28.15,568801.75,,,,41.07,,,95.56,94.59,285212,6,129936,4.45,989.53,9415.82,89.30
2003/09,79.19,68.50,89.77,81.27,73.96,,71.03,54.54,58.95,,,-12,11106946,,14730.98,14091.04,14375.05,1459.21,12915.84,23.05,5.05,4.73,4.18,10.93,72.54,28.83,573985.47,,,,40.10,,,95.80,96.46,265331,5.80,130591,4.27,1019.44,9275.06,87.70
2003/10,81.88,69.03,92.11,79.20,76.95,,71.13,54.74,59.08,,,1,11161653,,15735.47,15034.40,15128.02,1580.30,13547.72,24.82,5.60,5.11,4.96,11.17,75.79,29.62,592918.36,,,,39.82,,,94.89,96.13,273781,5.60,131384,4.29,1038.73,9801.12,89.60
2003/11,80.63,109.72,87.16,72.86,75.61,,68.50,55.19,59.23,,,-8,11215664,,14692.80,14032.25,13760.62,1462.31,12298.31,24.93,5.35,4.99,4.82,11.11,74.83,31.16,631429.88,,,,39.16,,,94.48,95.58,272396,5.60,131548,4.30,1049.90,9782.46,93.70
2003/12,83.33,111.11,89.24,78.71,78.71,,72.89,55.43,59.40,48.57,,-14,11078954,,16064.92,15292.13,15038.71,1882.71,13156,25.29,6.40,6.06,5.92,11.26,77.16,31.90,645407.15,,,,39.60,,,93.97,93.38,327693,5.40,131368,4.27,1080.64,10453.92,92.60
2004/01,80.93,106.70,90.62,83.60,74.35,,74.67,55.77,59.63,48.89,,-5,11081309,49.51,12872.08,12130.34,12710.91,1728.81,10982.10,26.33,5.36,4.95,4.93,10.93,75.46,33.98,647424.26,51.22,51.92,52.02,39.63,45.63,55.71,93.80,92.33,252818,6.30,128709,4.15,1132.52,10488.07,103.80
2004/02,79.19,87.09,87.64,81.10,74.19,,71.03,56.11,59.90,49.48,,-2,11102759,50.75,14075.67,13284.79,13864.28,1505.68,12358.61,26.08,5.79,5.57,5.48,11.01,75.86,35.80,654249.22,51.48,53.17,51.46,39.44,49.71,51.63,95.57,95.67,253689,6,129320,4.08,1143.36,10583.92,94.40
2004/03,84.93,79.05,95.17,86.44,79.64,,78.11,56.30,60.12,50.02,,6,11198847,51.57,16769.15,15971.64,16617.82,1760.05,14857.77,27.86,6.49,6.28,6.24,11.00,74.83,37.56,659864.23,50.04,60.34,57.08,39.63,53.11,53.68,95.95,97.24,287944,6,130361,3.83,1123.98,10357.70,95.80
2004/04,82.94,78.57,91.00,82.92,78.76,,73.86,56.38,60.32,50.50,,10,11213072,51.30,15424.41,14608.20,14725.80,1717.91,13007.89,28.78,6.17,5.98,5.81,11.25,76.28,35.47,666231.41,52.80,50.01,50.85,39.75,47.86,52.42,94.17,95.60,284325,5.40,131477,4.35,1133.08,10225.57,94.20
2004/05,85.24,90.34,91.87,79.27,81.37,,72.94,56.24,60.46,50.75,,7,11255593,50.66,16061.99,15300.90,16154.75,2145.35,14009.40,31.68,6.95,6.59,6.23,11.51,77.72,35.87,671045.35,52.64,55.19,55.63,41.08,52.97,51.39,95.67,97.15,296253,5.30,132380,4.72,1102.63,10188.45,90.20
2004/06,85.62,98.25,92.87,82.51,81.04,,74.90,56.33,60.62,51.11,,0,11261608,51.90,17020.97,16178.11,16507.30,1846.61,14660.68,30.04,7.02,6.57,6.15,11.38,77.62,36.69,681497.60,52.61,59.81,55.23,41.08,65.39,50.42,97.89,98.76,289664,5.80,132825,4.73,1132.76,10435.48,95.60
2004/07,82.94,83.49,92.17,83.05,77.88,,74.54,56.48,60.73,51.37,,-1,11282669,50.46,15848.00,14900.75,15017.00,1978.88,13038.11,31.79,7.11,6.81,6.46,11.47,78.38,36.01,659686.40,53.15,51.43,52.38,39.84,45.38,52.85,94.76,93.49,294875,5.70,131664,4.50,1105.85,10139.71,96.70
2004/08,83.13,68.02,93.29,83.60,78.36,,75.27,56.83,60.89,51.66,,-2,11302569,50.13,17600.62,16705.19,16927.80,2087.16,14840.64,33.85,7.50,7.21,6.77,11.40,77.13,36.31,662900.81,52.70,52.32,56.33,39.38,47.46,51.73,98.35,98.54,294133,5.40,131685,4.28,1088.94,10173.92,95.90
2004/09,82.20,65.61,93.60,86.48,76.82,,76.62,57.30,61.24,51.81,,1,11371116,49.56,16373.25,15342.11,15929.47,2189.69,13739.78,34.81,7.78,7.36,7.09,11.49,77.40,38.44,656141.36,52.99,49.01,51.72,40.09,40.32,51.35,97.75,99.15,282974,5.10,132400,4.13,1117.66,10080.27,94.20
2004/10,84.36,73.49,94.85,83.64,79.19,,76.07,57.69,61.42,52.03,,-5,11403526,49.38,17523.93,16648.11,16913.20,2582.96,14330.24,38.93,8.05,7.76,7.47,11.39,77.37,40.29,670846.23,51.94,58.91,53.83,39.10,62.09,48.56,97.96,100.19,287468,5.10,133380,4.10,1118.07,10027.47,91.70
2004/11,85.94,115.60,91.95,81.17,81.18,,78.39,58.19,61.56,52.41,,-5,11508415,48.83,19427.12,18107.72,17075.57,2138.45,14937.13,32.41,8.60,8.20,7.82,11.39,78.60,41.81,678726.31,53.42,46.11,48.69,39.17,37.55,48.52,96.99,98.55,294278,5.20,133631,4.19,1168.94,10428.02,92.80
2004/12,86.23,113.85,91.63,84.44,81.90,,79.77,58.31,61.74,52.51,,-18,11351533,50.71,17812.48,16403.00,15554.66,1981.53,13573.13,28.56,8.93,8.50,8.38,11.21,78.25,44.54,685653.09,52.64,51.75,51.24,41.71,52.19,47.73,97.37,97.37,354627,5.10,133400,4.23,1199.21,10783.01,97.10
2005/01,82.26,97.85,92.06,85.89,76.13,,78.19,58.31,61.97,52.67,4.68,6,11383276,50.25,15271.70,14239.30,14125.24,1985.95,12139.29,31.69,8.97,8.60,8.55,11.26,78.19,45.15,692600.46,53.43,50.54,50.25,42.02,42.89,50.26,97.61,97.49,263469,5.70,130696,4.22,1181.41,10489.94,95.50
2005/02,80.90,84.21,89.17,83.37,76.23,,74.89,58.50,62.21,52.87,5.16,-1,11425741,51.21,15984.67,14808.76,15411.67,2027.30,13384.37,33.69,9.47,9.15,8.88,11.15,76.99,47.38,689515.10,53.61,53.47,52.09,43.22,44.31,46.89,98.79,100.09,265320,5.80,131519,4.17,1199.63,10766.23,94.10
2005/03,83.63,73.93,93.27,86.34,78.86,,79.36,58.77,62.39,53.07,4.90,1,11462385,51.04,17515.65,16273.23,17357.86,2477.13,14880.73,38.43,9.78,9.41,9.05,11.13,77.35,43.37,690132.33,53.98,60.11,55.39,42.86,56.45,51.54,99.34,100.93,306384,5.40,132358,4.50,1194.90,10503.76,92.60
2005/04,86.59,77.88,95.22,87.00,82.33,,80.13,58.98,62.50,53.19,4.27,1,11486497,52.05,18013.42,16689.79,17378.79,2429.09,14949.70,39.86,10.01,9.63,9.30,11.13,76.52,42.01,672912.47,54.21,56.28,53.49,41.12,56.85,52.02,98.55,100.94,302054,4.90,133572,4.34,1164.62,10192.51,87.70
2005/05,87.89,89.27,95.30,82.65,83.78,,77.33,58.83,62.62,53.20,4.71,-3,11546499,50.07,18269.94,17183.10,18280.74,2582.80,15697.94,40.05,10.12,9.75,9.40,10.99,75.29,44.30,660811.63,53.45,52.27,51.84,40.65,54.20,47.64,98.86,101.26,311292,4.90,134385,4.14,1178.28,10467.48,86.90
2005/06,86.35,85.55,94.26,84.22,82.08,,78.72,58.77,62.78,53.19,4.51,-8,11565924,49.35,18371.34,17274.98,18317.51,2708.95,15608.56,44.68,10.01,9.63,9.34,10.83,72.96,46.13,665624.78,52.85,53.24,51.31,41.06,49.95,46.69,102.27,103.97,317375,5.20,135054,4,1202.26,10274.97,96
2005/07,83.78,91.48,91.01,84.65,79.46,,76.53,59.00,62.91,53.56,5.29,-11,11572691,50.60,17097.93,15837.11,16376.58,2758.06,13618.53,46.56,10.01,9.61,9.33,10.69,71.15,49.10,629242.46,53.24,47.64,48.24,41.13,49.57,48.82,98.48,97.74,316887,5.20,133993,4.18,1222.24,10640.91,96.50
2005/08,86.43,71.25,96.51,86.42,81.70,,81.81,59.07,62.99,53.56,5.08,3,11623923,51.54,20135.93,18811.71,19499.37,3067.98,16431.39,50.34,9.98,9.60,9.29,10.67,71.92,48.47,657477.74,52.44,55.33,51.08,40.31,47.73,48.55,102.09,102.65,321409,4.90,134244,4.26,1224.27,10481.60,89.10
2005/09,84.64,64.60,95.23,88.38,79.88,,81.55,59.31,63.30,53.67,4.67,-6,11704822,50.46,18637.51,17277.59,18307.40,2909.76,15397.64,50.97,9.65,9.21,9.09,10.78,72.79,54.64,678045.72,52.87,50.84,50.81,41.71,43.66,49.84,99.63,102.39,300439,4.80,134871,4.20,1225.91,10568.70,76.90
2005/10,86.85,71.33,96.44,86.56,82.41,,80.70,59.45,63.45,53.93,4.25,2,11776414,51.31,20239.61,18464.06,19560.11,3144.44,16415.67,48.01,9.41,8.91,8.97,10.83,72.09,53.29,702634.82,53.41,59.93,55.55,41.97,64.29,45.92,99.73,103.44,302213,4.60,135599,4.46,1191.96,10440.07,74.20
2005/11,88.66,108.09,95.68,86.58,83.85,,85.19,59.88,63.58,54.14,4.00,-2,11853512,49.68,21680.55,19637.63,20224.04,2869.27,17354.77,43.76,9.17,8.71,8.67,10.69,69.53,56.50,708790.10,54.18,51.56,51.28,42.11,39.76,50.46,99.49,102.55,311715,4.80,136157,4.54,1237.37,10805.87,81.60
2005/12,89.15,104.77,96.28,91.92,84.48,,88.04,60.25,63.76,54.36,3.53,-12,11684599,49.47,20601.27,18928.58,19393.66,2927.85,16465.81,45.09,8.72,8.22,8.15,10.62,68.90,59.40,730252.91,54.15,47.59,47.92,44.33,47.98,47.48,100.03,101.03,370726,4.60,135956,4.47,1262.07,10717.50,91.50
2006/01,87.05,107.69,96.12,88.01,81.06,,84.23,60.60,63.90,54.74,4.47,-4,11739082,50.39,18512.18,17224.50,19206.47,3487.59,15718.88,50.18,8.41,7.88,8.06,10.57,69.27,62.72,702889.54,55.07,54.88,51.75,43.94,52.74,49.08,99.37,100.79,286152,5.10,133303,4.42,1278.72,10864.86,91.20
2006/02,84.08,83.94,92.24,87.38,79.64,,79.93,60.70,64.10,54.95,4.93,0,11791681,51.05,18498.72,16986.69,18729.26,2926.64,15802.63,48.80,7.97,7.61,7.56,10.48,68.19,61.96,703994.89,54.21,46.89,49.36,43.91,32.84,50.68,100.15,102.38,282417,5.10,134228,4.57,1276.65,10993.41,86.70
2006/03,89.54,73.36,100.97,94.40,84.13,,89.73,60.77,64.36,55.18,4.24,6,11885696,51.92,21108.41,19291.59,20916.66,3541.99,17374.67,51.37,7.68,7.37,7.15,10.71,69.99,63.75,735170.95,55.78,63.97,58.88,45.60,73.68,51.72,101.52,104.29,326153,4.80,135209,4.72,1293.74,11109.32,88.90
